vid,uid,content,votes,en_content
ALCBFT8pZDc,UgyR1O20YDExmRa9KVx4AaABAg,"কি খেলা রে বাবা,",0.0,
wpFYfnV3Ae0,UgxRE7iOc4M6zOgz8cp4AaABAg,2:25,2.0,2:25
RgiC0Lz4IcM,UgwP8Bbr6H4Kg7_6fJ14AaABAg,"""",7.0,""""
RgiC0Lz4IcM,Ugztz4U8y48qdLfwc8J4AaABAg,"""The",0.0,"""The"
RgiC0Lz4IcM,Ugw2vxW9Mw8ZDDxkxlZ4AaABAg,👏🏽👏🏽👏🏽,0.0,
RgiC0Lz4IcM,Ugy-HmM6G2rXFYdXIlJ4AaABAg,💚,1.0,
RgiC0Lz4IcM,Ugz9W1C7nG7G-j9BF6N4AaABAg,3:05,5.0,3:05
RgiC0Lz4IcM,UgwRO_RzRc790XAvaYd4AaABAg,0:09,1.0,0:09
RgiC0Lz4IcM,UgwDTNtBIuy8e4hDJoV4AaABAg,👌,0.0,
RgiC0Lz4IcM,UgzpX6X1v1KMywFJ_Rt4AaABAg,🔥,2.0,
RgiC0Lz4IcM,UgyFvWRjxww2plN78Wh4AaABAg,😢,0.0,
RgiC0Lz4IcM,UgxxHHMqzfJkNtp-25l4AaABAg,Cool,1.0,Cool
h_63r3IVbMQ,Ugw9gc5a6n383BOUVM14AaABAg,生卵外国人に不評なの草,22.0,
h_63r3IVbMQ,Ugx55cB_RYOh3FmFdLl4AaABAg,飯テロにも程があるぞ(´﹃｀),32.0,
h_63r3IVbMQ,UgzkNW4iEhq9ne1htEF4AaABAg,百均で売ってるラーメンボール！同じの持ってます　笑笑,71.0,
h_63r3IVbMQ,UgyI0lQj50SKE2A7Krl4AaABAg,卵好きやな〜!!,0.0,
h_63r3IVbMQ,UgyS9nDLDqWBKygw3iN4AaABAg,この音めっちゃいい！,98.0,
h_63r3IVbMQ,UgwCDJmPeafpBb_tBol4AaABAg,これは私を空腹にします🤤,28.0,
h_63r3IVbMQ,UgxG1Nzivn35JKE2lhh4AaABAg,원래 요리 영상이지만,0.0,
h_63r3IVbMQ,UgzhGLJN0EsYZqzWfDZ4AaABAg,♥,24.0,
h_63r3IVbMQ,UgyehDWLhG0IvalbHCx4AaABAg,😍,23.0,
h_63r3IVbMQ,UgyaAEWjblp4eH2JeV14AaABAg,トマトの細かくするところスゴすぎるw,0.0,
h_63r3IVbMQ,UgxqR06YnKk2iHfGNzR4AaABAg,何回かﾊｯｶｯﾀｯの塩がくるw,17.0,
h_63r3IVbMQ,UgzX4a-5qdeN4zciaVl4AaABAg,林さんナイス！,92.0,
h_63r3IVbMQ,Ugwh1skeagGEs3p0UMJ4AaABAg,麺と肉の比率よな笑,97.0,
h_63r3IVbMQ,UgyBjneuLnFbK4iEBg14AaABAg,소리 넘  좋당,31.0,
h_63r3IVbMQ,Ugx3QJ9R5v1ORCdrkux4AaABAg,不會有塑化劑嗎,4.0,
h_63r3IVbMQ,UgzM9KviB2FUU96o5BB4AaABAg,全く同じ器持ってます！,14.0,
h_63r3IVbMQ,UgzL-Bs5IRiuAF16yfB4AaABAg,や、やられた…,144.0,
h_63r3IVbMQ,UgxG92BMFyccmRVhq694AaABAg,作ってくれw,0.0,
h_63r3IVbMQ,UgwF0SPWA4FMHceZEcB4AaABAg,鶏肉裂く音めっちゃいい,20.0,
h_63r3IVbMQ,UgweZ_Iir2_LJRT2d354AaABAg,バンバンジーは良き,23.0,
h_63r3IVbMQ,UgycnnXcrz44XNsEuHt4AaABAg,夜見るとお腹が空いています,0.0,
h_63r3IVbMQ,UgyB_V9NdnbJlfUvBu14AaABAg,今日は揚げ物じゃなかった‥,65.0,
h_63r3IVbMQ,UgzPve-OzwY_pT9Oblp4AaABAg,超うまそう,0.0,
h_63r3IVbMQ,Ugw9yST92OmM7agROIV4AaABAg,🤣,15.0,
h_63r3IVbMQ,UgyFoTUQrtl1zBNbtSR4AaABAg,🤤,4.0,
gURbukjLSjk,Ugx-sSdMZltnK8AsgX14AaABAg,🔥,3.0,
gURbukjLSjk,Ugy9NDW0yG3CjlN8hCJ4AaABAg,💯,0.0,
gURbukjLSjk,UgwROZrnr6LKstgqqrF4AaABAg,😎,0.0,
gl1aHhXnN1k,Ugwwvc_WcW7Sk6TgwAV4AaABAg,😭,38.0,
gl1aHhXnN1k,UgziI5K1CMU1N2bHyuZ4AaABAg,Обожаю этот клип. Крис и Ари в нём просто шикарны,30.0,
gl1aHhXnN1k,Ugwp8UUtb9PbJl7LgzZ4AaABAg,🤑,13.0,
IgcLaiW5kbM,Ugy2KE11a3mYwfqavq54AaABAg,3:29,1.0,3:29
IgcLaiW5kbM,UgwSKcCao2Hu-4qIWZl4AaABAg,Soto,0.0,Soto
qF8k9bi03JU,UgzRA5Rmn7i2IoBcNYl4AaABAg,0:53,0.0,0:53
qF8k9bi03JU,UgzDwgE5_lWfyNgpB694AaABAg,wow!,0.0,wow!
2rkoe4XfoPI,UgwuyfogkhIZg4Kf8YB4AaABAg,যারা যোগ্যতায় পুলিশ হয়েছেন প্লিজ তারা ঈমানের সাথে কাজ করবেন নেয় পথে কাজ করবেন🙏,1000.0,
2rkoe4XfoPI,Ugxw9i7o6idagumUcBh4AaABAg,অনেক অনেক ধন্যবাদ গাজীপুর জেলার পুলিশ সুপার মহোদয় কে..... 💙💙💙,497.0,
2rkoe4XfoPI,UgxEsgvvou2i-rvqPct4AaABAg,দেশের প্রতিটি জেলায় এভাবে নিয়োগ হওয়া প্রয়োজন❤️,56.0,
2rkoe4XfoPI,UgxIvAurtxNxuF5DvJl4AaABAg,দেশ এমনই হওয়া উচিত।❤️,1.0,
2rkoe4XfoPI,UgxW_08f9NeETr0pTyR4AaABAg,দেশের প্রতিটা জেলায় এমন নিয়ম করা হোক🙏,51.0,
2rkoe4XfoPI,Ugyr6_y1ct57epkoOgl4AaABAg,সব জায়গায়তে এমন যোগ্য মানুষদেরকে বসানো হোক💝💝💝,1.0,
2rkoe4XfoPI,UgzPrI815tyfIyEdhIp4AaABAg,❤️❤️❤️❤️এখনো দেশে ভালো পুলিশ আছে 🌹🌹🌹🌹,1.0,
2rkoe4XfoPI,Ugw3WX5u2Ma4zJ8fGIR4AaABAg,একটা গান তিন থেকে চারবার শুনলে বিরক্তি লাগে কিন্তু পবিত্র আযান ১০০ বার শুনলে কলিজা ঠান্ডা হয়ে যায় সুবহানাল্লাহ  ❤️❤️❤️,91.0,
2rkoe4XfoPI,UgxyJv2k27Y2YCXjDaR4AaABAg,শুভ কামনা সবার জন্য।🌺,36.0,
2rkoe4XfoPI,Ugz47YRFmrinyAtartx4AaABAg,এমন অনুভূতিতে কখনো চোখের পানি ধরে রাখা যায় না যেমনটা হয়েছিল আমার সাথে ও❤️,0.0,
2rkoe4XfoPI,Ugz_96PMhbO6va7JuuZ4AaABAg,আহাঃ 🥰😍,0.0,
2rkoe4XfoPI,UgzX6AIpXwl0SalxPmh4AaABAg,"আমার প্রানের গাজীপুরের ভাই বনদের অভিনন্দন ও অনেক অনেক শুভকামনা রইলো তোমাদের জন্য, এবং অনুরোধ থাকবে দেশপ্রেম ও সততার সহিত দায়িত্ব পালন করার,❤️",2.0,
2rkoe4XfoPI,UgwxWo_rWXnKFNkeFD94AaABAg,ধন্যবাদ মাননীয় প্রধানমন্ত্রী জননেত্রী শেখ হাসিনা এবং পুলিশের আইজিপিসহ সংশ্লিষ্ট সবাইকে 💞✌️🇧🇩,33.0,
2rkoe4XfoPI,UgzBjRDLSIgYFhO39_l4AaABAg,শুভ কামনা রইলো সব ভাই বোনদের জন্য❤️🌙🌟,6.0,
2rkoe4XfoPI,UgwRMjqMNjpqH-c511J4AaABAg,অনেক অনেক ধন্যবাদ💜,0.0,
2rkoe4XfoPI,UgzLh_z59tR6Sojqggd4AaABAg,"এমন পুলিশ যদি সব জেলায় থাকতো,, জেলার চেহারা পাল্টে যেত❤",0.0,
2rkoe4XfoPI,UgwndF69s9zINjqtFfV4AaABAg,আলহামদুলিল্লাহ্ মেরাজকে অভিনন্দন ও বাংলাদেশ পুলিশের জন্য অনেক অনেক শুভ কামনা ।,1.0,
2rkoe4XfoPI,Ugz8zmbYwWB7vaiafmp4AaABAg,দেশের শতকরা ৯৫ ভাগ পশাসন একটা দলের গোলামী করে এটা দেশের জন্য খুবই দুংখজনক ঘটনা,0.0,
2rkoe4XfoPI,UgzoooxyzsmDFobpk794AaABAg,একটি মহৎ কাজ দুনিয়া ও আখিরাতের জন্য শান্তির কারণ।,0.0,
2rkoe4XfoPI,Ugz6iuTbEAsuuaawM2N4AaABAg,অনেক ভালো লাগলো কথাটা শুনে যারা পুলিশ হয়েছে তারা যেন কোনো ঘুষ না নিয়ে আমাদের দেশকে এগিয়ে নিয়ে যায় সেই দোয়া করি,0.0,
2rkoe4XfoPI,UgzrH4mYysp0Q-KxFH14AaABAg,সারাদেশে প্রশাসনের ঊর্ধ্বতন কর্মকর্তাদের কেমন মানসিকতার পরিচয় দেওয়া উচিত। যাতে বাংলাদেশের সৎ ও যোগ্য নারী পুরুষ প্রশাসনে যোগদান করতে পারে। ধন্যবাদ গাজীপুর পুলিশ সুপার মহোদয় কে 💕💞 🙏,0.0,
2rkoe4XfoPI,UgwWLDKFXuTEMqnvaUl4AaABAg,দোয়া ও শুভকামনা রইল সবার জন্য 😍,4.0,
2rkoe4XfoPI,UgxjrRh8XLBpt-xUJYJ4AaABAg,ধন্যবাদ বাংলাদেশ পুলিশ কে ❤️❤️❤️,0.0,
2rkoe4XfoPI,UgyO50O3SNl8Qn6dceJ4AaABAg,"পুলিশ ভালো হলে, দেশ শান্তি থাকবে১০০%",0.0,
2rkoe4XfoPI,UgyG5gjuT4xe7SZcmIt4AaABAg,"এখানে সকলের কমেন্টস পড়ে বুঝলাম একমাএ পুলিশই মনে হয় খারাপ আর সকলে সাধু,,,,বাংলার জনগনস",1.0,
2rkoe4XfoPI,Ugy0534nEPSw4Clcvwd4AaABAg,অনেক অনেক ধন্যবাদ গাজীপুর জেলার পুলিশ সুপার মহোদয় কে.... যারা যোগ্যতায় পাইছে তাদের অভিনন্দন,0.0,
2rkoe4XfoPI,Ugyf82BeSVX8ZQxOkvB4AaABAg,সময় মানুষকে এগিয়ে নিয়ে যাই,0.0,
E59qsgklgOk,UgyQvXVSzZc2_QqY6wZ4AaABAg,Шикарная девушка 🌹,1.0,
E59qsgklgOk,Ugx1K2z7k6DDxtTVAWF4AaABAg,Очень красивая девушка 🌹🌹🌹🌹🌹,1.0,
E59qsgklgOk,UgxQzA2TymCjIe1veDF4AaABAg,LINDA,1.0,LINDA
E59qsgklgOk,UgzkJDUABELJi-Ha_uB4AaABAg,que,1.0,que
E59qsgklgOk,UgzmaLGLFk1fUix69Gp4AaABAg,🌹,1.0,
E59qsgklgOk,UgzJOdaujjx4nQ6LnA14AaABAg,😍,1.0,
E59qsgklgOk,UgzKEJ3jJIwE0FTPcqN4AaABAg,🔥,2.0,
E59qsgklgOk,Ugy4fffIfglNaod0qY94AaABAg,👍,1.0,
E59qsgklgOk,UgwyguvQSvJKhNou5lR4AaABAg,❤,0.0,
E59qsgklgOk,UgzyVU9dF-cl26t6GwN4AaABAg,💝,1.0,
E59qsgklgOk,Ugz7hX3uT_mvVIcN3R54AaABAg,💕,0.0,
E59qsgklgOk,Ugw83a2kLYLha02TSLZ4AaABAg,Nice,1.0,Nice
E59qsgklgOk,Ugwjw89mlGyG4t3NkUd4AaABAg,😘,0.0,
E59qsgklgOk,UgwdN-d84UIJPhhEUNZ4AaABAg,💐,0.0,
E59qsgklgOk,UgyeZP-5MFAA2oBxEhJ4AaABAg,👍,0.0,
E59qsgklgOk,Ugyv75q5MwxVsmRBt314AaABAg,ماشاءالله,0.0,
E59qsgklgOk,Ugy7EEu7oFCtrQ-niOV4AaABAg,😉,0.0,
E59qsgklgOk,UgzatBgP8BDFhscsM6J4AaABAg,👍,0.0,
E59qsgklgOk,UgxAG_6q-mQ1_pd4W8x4AaABAg,Nice,0.0,Nice
E59qsgklgOk,Ugy1XeBZ6UAoW8DtqtB4AaABAg,Waw,0.0,Waw
E59qsgklgOk,UgzDOEYyc7CiMMDeLOd4AaABAg,سبحان الرحمان الرحيم الله المالك بنتي جميله والحمد لله,0.0,
E59qsgklgOk,UgxF_Ly7AN1kI4nBYYZ4AaABAg,Teamo,1.0,Teamo
E59qsgklgOk,UgwxuSQSeHUKFPRbyeN4AaABAg,--A---c---A'--,0.0,
E59qsgklgOk,UgxDfIwBnPo6Wv64lEx4AaABAg,Boa,0.0,Boa
E59qsgklgOk,UgxgWt2QpPTnToNGy3Z4AaABAg,😙,0.0,
7oGRnWulYCI,UgxGRKY5Zo8A6WecuzJ4AaABAg,ЗАЧЁТ! Песня подходит к погоде за окном (+30°С и,16.0,
7oGRnWulYCI,Ugytk12DSZf7w1DGhJN4AaABAg,"вивиз в этом возвращении такие милые и летние, мне очень сильно нравится",20.0,
mjT_QJByjs8,UgwIkcDE6RQEOJO0Umh4AaABAg,🙏🏾🙏🏾,1.0,
ojHqev9Pe-g,UgzvZlTfBfn7xAygu9d4AaABAg,Yum!!,0.0,Yum!!
ojHqev9Pe-g,UgyvMpRk0soXOzpwaxh4AaABAg,😎👌✌️🖖👍🤓,0.0,
C_dCywqY5nc,UgwPPJ9J8WtoWvAnZPh4AaABAg,Реально смешно до слез🤣🤣🤣,5.0,
C_dCywqY5nc,Ugx6TVrzXJHDacAT_Sl4AaABAg,ইসলাম নাম টা শুনলেই মনটা শান্তি  হয়ে যায়🥰😘😍,21.0,
C_dCywqY5nc,UgzMApm0rNJ61Bka9Gx4AaABAg,😘😘😍😍😜😜😜,1.0,
C_dCywqY5nc,UgxDIHoTz1ql-xq-KIh4AaABAg,😂😂😂😂😂😂😂😂😂😂,0.0,
C_dCywqY5nc,UgxkMSJyOzcjq_Dul8x4AaABAg,🤔😁😁😁,0.0,
C_dCywqY5nc,UgxwtQXsdC8ozwaSkM54AaABAg,🤣🤣🤣,5.0,
C_dCywqY5nc,Ugx4MufsX6konVYQLkh4AaABAg,Ruu,0.0,Ruu
CJHqmukZPPo,UgzVtvCWSPU9wQVzoZd4AaABAg,ജീവിതത്തിൽ നേരിട്ട് കണ്ടിട്ടില്ലാത്ത കമന്റ്‌ വായിക്കുന്ന എല്ലാവർക്കും ഈദ് മുബാറക് ആശംസകൾ,969.0,
CJHqmukZPPo,UgwFi303znJAk2AlUYB4AaABAg,ഒരു വയസ്സുള്ള കുഞ്ഞുമായി ഉള്ള ഈ യാത്ര തികച്ചും സാഹസികം തന്നെ യാണ്. എന്തായാലും സുജിത്തിന്റെ ഈ യാത്ര കാണാൻ വളരെസന്തോഷം ഉണ്ട്. അജന്താ എല്ലോറ കാഴ്ച അവിസ്മരണീയം ആയിരുന്നു. പുതിയ കാഴ്ച കൾക്കായി കാത്തിരിക്കുന്നു.,37.0,
CJHqmukZPPo,UgxZYV4N6u3qF9E49Bp4AaABAg,എല്ലാ  സുഹൃത്തുക്കൾക്കും എന്റെ യും കുടുംബം ത്തിന്റെയും വലിയ പേരിൽ പെരുന്നാൾ ആശംസകൾ,11.0,
CJHqmukZPPo,UgwMfdTC2vzBdv19CLR4AaABAg,ദുഃഖം നിറഞ്ഞതും മനസമാധാനമില്ലാത്തതുമായ ജീവിതത്തിൽ അൽപ സമയത്തെക്കെങ്കിലും സന്തോഷം തോന്നുന്നത് ഇത്തരം വീഡിയോകൾ കാണുമ്പഴാണ്,23.0,
CJHqmukZPPo,UgxcdhPj5WQIsLj7JA54AaABAg,ഓരോ ദിവസവും നിങ്ങടെ കൂടെ തന്നെ യാത്ര ചെയ്യുന്ന ഫീൽ,47.0,
CJHqmukZPPo,Ugyj-5kx4wfhxiG6Z5d4AaABAg,ചേട്ടാ ഞാൻ നഴ്സ് ആണ്.. ദുലെയിൽ ഒക്കെ ഞാൻ കുറേ വർഷം ജോലി ചെയ്തിട്ടുണ്ട് അതുപോലെ ജൽഗാവ്,5.0,
CJHqmukZPPo,UgzkpjRZtx-ZScx77gB4AaABAg,ജീവിതത്തിൽ ഇതുവരെ നേരിട്ട കണ്ടിട്ടില്ലാത്ത എല്ലാ  കൂട്ടുകാർക്കും ഈദ് മുബാറക്,64.0,
CJHqmukZPPo,Ugz9aY_uOdh-3S2JU4p4AaABAg,Happy to see u all.റിഷി കുട്ടന് നീന്തനും പിടിച്ചു നടക്കാനും അവസരം കൊടുക്കണം. കാറിൽ bed ഉള്ളത് വളരെ നല്ലത് ആണ്. ബേബി യുടെ വളർച്ച യുടെ പ്രായം ആണലോ 🥰. ആദ്യം ആയി കാണുന്ന കസിൻസ് വളരെ excitment ആണ്. എനിക്കും അവസരം ഉണ്ടായിട്ടുണ്ട്,1.0,
CJHqmukZPPo,UgwsFaewqf681diDaWN4AaABAg,ഐ എൻ ബി ട്രിപ്പിന്റെ ദൃശ്യ ശ്രാവ്യ ഭംഗി  ഇപ്പോൾ പ്രൊജക്ടറിൽ കൂടി ആസ്വദിക്കുന്നു.  ഇതുവരെ കണ്ടത് മനോഹരം ഇനി കാണാനിരിക്കുന്നത് അതിമനോഹരമായിരിക്കും എന്നതിന് യാതൊരു സംശയവുമില്ല. God bless you.,4.0,
CJHqmukZPPo,UgzZdVsxi0X55EXL4NJ4AaABAg,Sujith etta എനിക്ക് ഭയങ്കര ആഗ്രഹം ആയിരുന്നു അജന്താ ഗുഹ കാണണം എന്ന് പക്ഷെ നേരിട്ടു കാണാൻ പറ്റിയില്ലെങ്കിലും അതിനെ ഫോണിൽ കൂടെ വിശദീകരണം ചെയ്ത് തന്ന sujith ഏട്ടൻ mass aanu🥰,14.0,
CJHqmukZPPo,UgwdDPm3Y-9T7NGXwNZ4AaABAg,എല്ലാ ദിവസവും നിങ്ങളോടൊപ്പം യാത്ര ചെയ്യുന്നതായിട്ടു തോന്നുന്നു❤️,5.0,
CJHqmukZPPo,Ugymuww4sd9mIdS8gUN4AaABAg,മധ്യപ്രദേശ് ലും ഗുജറാത്ത് ലും ഒഴുകിയാൽ അത് അറേബ്യൻ sea അല്ലേ bro അവസനിക്കുള്ളു😊😄,3.0,
CJHqmukZPPo,UgymFrK8WiDD0h9dERN4AaABAg,ഇന്ത്യയിലെ ഏറ്റവും വൃത്തിയുള്ള സിറ്റിയാണ് Indoor. അവിടേക്കാണ്  സുജിത്ത് ഭക്തനും  ഫാമിലിയും പോകുന്നത് 💕❤️💕,33.0,
CJHqmukZPPo,UgyZs1qBAlT8kDJ6b4d4AaABAg,ഈ വീഡിയോ കണ്ടപ്പോഴാണ് എന്റെ ഇൻഡോറിലെ കുറച്ചുകാലത്തെ ജീവിതം വീണ്ടും ഓർമ്മയിൽ വന്നത് 😊,1.0,
CJHqmukZPPo,UgyaixwSnGcK3FPUqWB4AaABAg,INB ട്രിപ്പ്‌ എന്ന് പേര് മാറ്റി ഇന്ത്യൻ റഷ്യ ട്രിപ്പ്‌ എന്നാക്കി മാറ്റുക 😄😄😄😄റഷ്യൻ വ്ലോഗ് നോട്‌ കിടപിടിക്കുന്ന വ്ലോഗ് 🌹🌹👍👍👍👌👌👌🙏,3.0,
CJHqmukZPPo,UgxxJYLak32EZKCtOZN4AaABAg,ടെക് ട്രാവൽ ഈറ്റ് ഫാമിലിയിലെ എല്ലാ സഹോദരങ്ങൾക്കും ഹൃദയം നിറഞ്ഞ ഈദ് ആശംസകൾ...,2.0,
CJHqmukZPPo,UgwOJJCyi8pgo9_3fZh4AaABAg,13:30,5.0,13:30
CJHqmukZPPo,UgyANsNsnawEEzk95GJ4AaABAg,ഇന്നത്തെ യാത്ര പൊളിച്ചു 😍✨️,1.0,
CJHqmukZPPo,Ugzzs1CyNCWTVWHYtX94AaABAg,ഇനി എന്തൊക്കെ പറഞ്ഞാലും യൂട്യൂബ് വ്ലോഗ്ഗിലും ക്വാളിറ്റിയിലും സുജിത്തേട്ടൻ തന്നെ No1🔥🔥❤️🥰,30.0,
CJHqmukZPPo,UgzmqcFQA1oM7YRaIoJ4AaABAg,കസിൻസിൻ്റെ അടുത്ത് പോയപ്പോൾ വല്ലാത്തൊരു ഫീലായി അല്ലെ സുജിത്ത് കാണുന്ന എന്നിക്കും ഒരു പാട് സന്തോഷം തോന്നി  ഒരുപാട് നാളുകൾക്കു ശേഷം നേരിട്ടു കാണുഗയെല്ലെ,1.0,
CJHqmukZPPo,UgwOvZUxB2cGh3DoL0d4AaABAg,പശുവിനെ കാണുമ്പോൾ ഹൃഷി കുട്ടന്റെ നോട്ടം  പൊളിച്ചു 😄,3.0,
CJHqmukZPPo,UgzWNNHV5AJ3GePb_5h4AaABAg,മഹാരാഷ്ട്രയിലെ യാത്രയിൽ എല്ലാവിധ നന്മകൾ നേരുന്നു 🌹🌹🌹🌹❤👌,0.0,
CJHqmukZPPo,Ugzxf0-aSWquMEcbpQ54AaABAg,TTE ൻ്റെ എല്ലാ പ്രവാസി പ്രേക്ഷകർക്കും ബക്രീദ് ആശംസകൾ,22.0,
CJHqmukZPPo,UgwTW9xzaGqW7xBKZPR4AaABAg,കുടുംബങ്ങൾ അത് നിലനിർത്താൻ നോക്കുന്ന സുജിത് ഭക്തൻ and ഫാമിലിക് ഇരിക്കട്ടെ ഒരു കുതിരപ്പവൻ 👍👍 god bless,9.0,
8vu2ynxs3l8,UgwerTDqg-oFKeYzj6l4AaABAg,|| ಎಲ್ಲರಿಗೂ ಕೂಡ ಒಕ್ಕೂಟದಬ್ಬದ ಹದುಳೊರೆಗಳು ||,9.0,
8vu2ynxs3l8,UgzuJjFwdVOiGwn9sOB4AaABAg,😂,0.0,
8vu2ynxs3l8,UgysfEx0YWKYS39wlz54AaABAg,🤣,0.0,
8vu2ynxs3l8,UgzcwRRTVTPTM8hOGMp4AaABAg,🙏,1.0,
8vu2ynxs3l8,UgxQh6EpsLTkae4QmSl4AaABAg,🤣,0.0,
